
input orientation, VRS
DMU,Efficiency,Holidays Taken,DeadlinesMissed,Experience(yrs),number of EOM,EOY(points),DeadlinesMet,TaskAssigned,EOM points (agg),Manager Score,TaskCompleted,VRS
1931.000000,0.194031,0.025582,0.013038,0.006135,0.000000,0.000000,0.000000,0.000514,0.000026,0.000000,0.000000,-0.016038
1932.000000,0.116421,0.008600,0.007148,0.002629,0.016703,0.000000,0.000000,0.000366,0.000047,0.001211,0.000000,-0.252279
1933.000000,0.443458,0.011050,0.001377,0.055463,0.000000,0.004565,0.000000,0.007134,0.000000,0.001522,0.000000,-4.732683
1934.000000,0.538668,0.014028,0.113556,0.000000,0.000000,0.000000,0.000000,0.001258,0.001435,0.002350,0.000000,-1.386106
1935.000000,0.068938,0.005801,0.004032,0.000000,0.004337,0.000630,0.000000,0.000178,0.000021,0.000066,0.000000,-0.057284
1936.000000,0.087158,0.004291,0.003905,0.001982,0.011823,0.000000,0.000000,0.000424,0.000047,0.000000,0.000000,-0.225809
1937.000000,0.043478,0.007246,0.003623,0.000000,0.004831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014493
1938.000000,0.131151,0.006506,0.004179,0.018608,0.000000,0.000000,0.000000,0.000038,0.000101,0.000000,0.000000,-0.519625
1939.000000,0.113300,0.015720,0.010359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009490,0.000000,-0.702840
1940.000000,0.078537,0.002222,0.001978,0.000835,0.000000,0.000000,0.000000,0.000695,0.000000,0.003151,0.000000,-0.448993
1941.000000,1.000000,0.023373,0.060649,0.122333,0.000000,0.000000,0.000000,0.000000,0.000000,0.001716,0.000000,-2.817554
1942.000000,0.187282,0.013964,0.002795,0.000000,0.020170,0.008491,0.000000,0.000000,0.000086,0.000000,0.000000,-0.792486
1943.000000,1.000000,0.035611,0.007306,0.025809,0.080422,0.007559,0.001950,0.000000,0.000000,0.000000,0.000000,-1.826754
1944.000000,0.353008,0.014185,0.006475,0.004593,0.033799,0.000000,0.000000,0.001076,0.000135,0.007164,0.000000,-1.076529
1945.000000,0.280079,0.012037,0.072450,0.000000,0.000000,0.010281,0.000000,0.000000,0.000227,0.000539,0.000000,-0.817443
1946.000000,0.037939,0.004408,0.002170,0.000000,0.001804,0.000228,0.000000,0.000121,0.000000,0.000014,0.000000,-0.011778
1947.000000,0.171922,0.025329,0.013951,0.000000,0.014748,0.001021,0.000000,0.000298,0.000000,0.000000,0.000000,-0.009529
1948.000000,0.462932,0.004838,0.009533,0.060476,0.000000,0.000000,0.000000,0.000000,0.008856,0.007255,0.000000,-11.874464
1949.000000,0.342829,0.014414,0.033724,0.080413,0.015520,0.000000,0.000000,0.000000,0.000000,0.001422,0.000000,-1.975607
1950.000000,1.000000,0.019533,0.053354,0.070647,0.000000,0.000000,0.000000,0.000000,0.000644,0.011609,0.003401,-3.235095
1951.000000,1.000000,0.035144,0.030347,0.028307,0.004770,0.032790,0.000000,0.000000,0.001127,0.005051,0.000000,-4.019773
1952.000000,0.220421,0.005630,0.000983,0.009642,0.000000,0.000000,0.000000,0.000000,0.003001,0.000000,0.000000,-3.578639
1953.000000,0.497853,0.008895,0.007283,0.000000,0.000000,0.000000,0.000202,0.001644,0.000051,0.043457,0.000000,-4.278963
1954.000000,0.115955,0.006588,0.001066,0.000000,0.008325,0.005503,0.000000,0.000082,0.000097,0.000000,0.000000,-0.559261
1955.000000,0.090608,0.008295,0.005307,0.000000,0.000000,0.000000,0.000094,0.000402,0.000148,0.005061,0.000000,-0.492049
1956.000000,0.263583,0.036788,0.001711,0.069881,0.000000,0.005711,0.000000,0.001927,0.000000,0.009375,0.000000,-3.334569
1957.000000,0.094966,0.004221,0.005522,0.009000,0.000000,0.000000,0.000000,0.000230,0.000000,0.000219,0.000000,-0.205713
1958.000000,0.109125,0.006642,0.005116,0.000000,0.000000,0.000000,0.000737,0.000000,0.000106,0.007298,0.000000,-0.657859
1959.000000,0.098355,0.002933,0.001887,0.000000,0.009997,0.000000,0.000000,0.000413,0.000067,0.002039,0.000000,-0.342048
1960.000000,0.036722,0.004532,0.002933,0.000153,0.002255,0.000000,0.000000,0.000132,0.000000,0.000254,0.000000,-0.013746
1961.000000,1.000000,0.095060,0.060329,0.016124,0.086518,0.000000,0.000191,0.002520,0.000598,0.001938,0.000000,-0.968774
1962.000000,0.163825,0.032320,0.010554,0.000000,0.000000,0.000000,0.000000,0.000818,0.000000,0.000000,0.000000,-0.000682
1963.000000,0.076208,0.007856,0.006542,0.000000,0.001589,0.000000,0.000000,0.000198,0.000004,0.000000,0.000000,0.022474
1964.000000,0.060920,0.004090,0.002207,0.000000,0.005959,0.000165,0.000000,0.000192,0.000051,0.000885,0.000000,-0.142495
1965.000000,0.304526,0.010637,0.001716,0.007152,0.000000,0.000000,0.000000,0.004630,0.000195,0.007329,0.000000,-2.755558
1966.000000,0.131667,0.013234,0.005483,0.000925,0.004932,0.000000,0.000000,0.000341,0.000000,0.000047,0.000000,-0.014870
1967.000000,0.096984,0.007629,0.002571,0.000000,0.000000,0.001720,0.000000,0.000505,0.000000,0.001307,0.000000,-0.281480
1968.000000,0.842704,0.033605,0.002063,0.000000,0.000000,0.000000,0.000745,0.101013,0.000000,0.030278,0.000000,-50.988530
1969.000000,0.758638,0.058927,0.009508,0.264744,0.000000,0.061308,0.005224,0.000000,0.005574,0.076592,0.000000,-21.973078
1970.000000,1.000000,0.014761,0.003303,0.000000,0.028884,0.012332,0.002607,0.001130,0.000000,0.005734,0.000000,-2.323245
1971.000000,1.000000,0.035435,0.014267,0.000000,0.041693,0.029014,0.000000,0.000467,0.000930,0.000000,0.000000,-3.104706
1972.000000,0.463216,0.069899,0.077037,0.000000,0.000000,0.000000,0.000000,0.002195,0.000000,0.005027,0.000000,-0.044586
1973.000000,1.000000,0.021228,0.005941,0.000000,0.088331,0.025757,0.000000,0.001436,0.001346,0.000000,0.000000,-4.089437
1974.000000,0.160475,0.003840,0.003139,0.000000,0.000000,0.000000,0.000000,0.001071,0.000000,0.004869,0.000000,-0.669621
1975.000000,0.450521,0.003848,0.003445,0.000000,0.058082,0.021586,0.000000,0.005545,0.000825,0.000000,0.000000,-5.247278
1976.000000,0.169915,0.004827,0.003632,0.001250,0.025852,0.001745,0.000000,0.001354,0.000217,0.000000,0.000000,-0.934239
1977.000000,1.000000,0.010570,0.001978,0.010062,0.256684,0.029902,0.000000,0.003178,0.000954,0.000000,0.000000,-7.162887
1978.000000,0.810065,0.007044,0.005405,0.160778,0.000000,0.051900,0.000000,0.003723,0.000000,0.021367,0.000000,-11.321340
1979.000000,1.000000,0.015069,0.003364,0.000000,0.033465,0.000000,0.003790,0.001389,0.000000,0.187792,0.000000,-19.005839
1980.000000,1.000000,0.003091,0.004698,0.055971,0.094219,0.012780,0.000000,0.004666,0.000000,0.000000,0.000000,-4.976680
1981.000000,0.287458,0.007697,0.004144,0.027264,0.000000,0.014017,0.000404,0.000467,0.001821,0.000000,0.000000,-3.614076
1982.000000,0.166850,0.014476,0.003434,0.014889,0.022732,0.002017,0.000758,0.000203,0.000072,0.000000,0.000000,-0.723962
1983.000000,1.000000,0.005676,0.006242,0.000000,0.000000,0.011675,0.002532,0.000000,0.003059,0.022936,0.000000,-6.272694
1984.000000,1.000000,0.003618,0.016077,0.091466,0.061122,0.000000,0.002660,0.010087,0.000000,0.005912,0.000000,-7.511570
1985.000000,0.107357,0.020515,0.009542,0.000000,0.014545,0.000148,0.000000,0.000000,0.000000,0.000000,0.000000,0.026026
1986.000000,0.064875,0.008858,0.005415,0.000000,0.005262,0.000698,0.000000,0.000137,0.000000,0.000000,0.000000,-0.027109
1987.000000,0.297289,0.010715,0.002813,0.000000,0.453729,0.005661,0.000000,0.000699,0.000541,0.000000,0.000000,-5.990188
1988.000000,0.073270,0.005615,0.001670,0.000000,0.003797,0.001578,0.000000,0.000265,0.000000,0.000167,0.000000,-0.169358
1989.000000,0.397402,0.019573,0.001291,0.000000,0.112512,0.019217,0.000000,0.005389,0.000000,0.000000,0.000000,-4.813935
1990.000000,0.070457,0.005447,0.004551,0.000000,0.006640,0.000951,0.000000,0.000210,0.000076,0.000368,0.000000,-0.160164
1991.000000,0.661501,0.000690,0.003850,0.000000,0.238143,0.003375,0.000000,0.010802,0.000620,0.100615,0.000000,-16.830678
1992.000000,0.060332,0.005589,0.000456,0.000000,0.003135,0.000000,0.000000,0.000722,0.000000,0.000000,0.000000,-0.294772
1993.000000,1.000000,0.008705,0.004334,0.133792,0.022913,0.000000,0.000000,0.000000,0.007454,0.008371,0.000000,-12.522097
1994.000000,0.772752,0.010960,0.014336,0.000000,0.079940,0.032074,0.009869,0.000000,0.000000,0.003039,0.000000,-5.692761
1995.000000,0.111219,0.006992,0.007761,0.019097,0.000000,0.000000,0.000000,0.000246,0.000000,0.000000,0.000000,-0.426006
1996.000000,0.669667,0.009815,0.004406,0.000000,0.270413,0.023282,0.000665,0.000000,0.001674,0.138405,0.000000,-18.856492
1997.000000,1.000000,0.009543,0.028426,0.864772,0.000000,0.967919,0.000000,0.000000,0.000000,0.000000,0.000000,-117.204870
1998.000000,0.819659,0.002913,0.022412,0.228801,0.150505,0.000000,0.000000,0.005958,0.000000,0.000865,0.000000,-9.124272
1999.000000,1.000000,0.001852,0.073060,0.000000,0.215138,0.000000,0.000000,0.006588,0.002819,0.039608,0.000000,-9.159568
2000.000000,0.058418,0.008322,0.005181,0.000000,0.002448,0.000403,0.000000,0.000219,0.000000,0.000000,0.000000,-0.006825
2001.000000,0.161316,0.016790,0.002420,0.000000,0.000000,0.001781,0.000000,0.000806,0.000000,0.000000,0.000000,-0.283334
2002.000000,1.000000,0.065434,0.008025,0.009107,0.207511,0.000000,0.000000,0.002190,0.000000,0.006518,0.000000,-2.841033
2003.000000,0.831860,0.050487,0.002746,0.048174,0.001569,0.026117,0.000718,0.005027,0.003451,0.000000,0.000000,-7.713833
2004.000000,0.078667,0.005923,0.008201,0.009478,0.000000,0.000000,0.000000,0.000359,0.000025,0.000234,0.000000,-0.227429
2005.000000,0.090819,0.004311,0.001396,0.003287,0.000000,0.002029,0.000000,0.000364,0.000058,0.000000,0.000000,-0.318742
2006.000000,0.523580,0.028539,0.001124,0.000000,0.095258,0.000000,0.000000,0.003819,0.001224,0.000000,0.000000,-3.347115
2007.000000,0.089420,0.008486,0.003636,0.000000,0.000000,0.000000,0.000000,0.000315,0.000061,0.003158,0.000000,-0.270812
2008.000000,0.665977,0.192378,0.002846,0.085381,0.000000,0.019073,0.006735,0.000000,0.000000,0.000918,0.000000,-3.757654
2009.000000,0.080598,0.001932,0.001899,0.001147,0.000000,0.000112,0.000000,0.000710,0.000000,0.003131,0.000000,-0.467827
2010.000000,0.389732,0.005757,0.003839,0.331689,0.000000,0.000000,0.000000,0.001137,0.000198,0.004916,0.000000,-10.307759
2011.000000,0.161718,0.023790,0.009588,0.000000,0.000000,0.000000,0.000000,0.000735,0.000000,0.002753,0.000000,-0.170411
2012.000000,0.206797,0.004344,0.090371,0.052192,0.000000,0.001843,0.000000,0.000000,0.000000,0.000205,0.000000,-1.313174
2013.000000,0.104797,0.008681,0.006605,0.000000,0.003724,0.000000,0.000000,0.000251,0.000000,0.000427,0.000000,-0.010846
2014.000000,0.059806,0.006214,0.004272,0.003883,0.006602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.091650
2015.000000,0.208318,0.019372,0.008943,0.000000,0.000000,0.002235,0.000000,0.000395,0.000257,0.016073,0.000000,-1.576599
2016.000000,0.124529,0.011317,0.005366,0.000994,0.021139,0.000000,0.000000,0.000463,0.000000,0.001083,0.000000,-0.257173
2017.000000,0.096024,0.005907,0.003588,0.000000,0.021390,0.000374,0.000000,0.000244,0.000017,0.001424,0.000000,-0.302560
2018.000000,0.126982,0.016718,0.012563,0.004724,0.000000,0.004543,0.000000,0.000642,0.000086,0.001150,0.000000,-0.480079
2019.000000,0.311502,0.009059,0.026806,0.065879,0.003779,0.000000,0.000765,0.000000,0.000000,0.000000,0.000000,-1.595581
2020.000000,0.038692,0.003900,0.002679,0.000000,0.000000,0.000000,0.000000,0.000118,0.000000,0.000462,0.000000,-0.019511
2021.000000,0.584699,0.001184,0.080358,0.014862,0.000000,0.000000,0.000329,0.006674,0.000000,0.007543,0.000000,-3.345119
2022.000000,0.148154,0.010910,0.009996,0.000000,0.000000,0.007610,0.000000,0.000220,0.000034,0.002504,0.000000,-0.727961
2023.000000,0.176214,0.011715,0.006989,0.000000,0.015745,0.000000,0.000000,0.000770,0.000000,0.000000,0.000000,-0.223810
2024.000000,0.310649,0.005026,0.012009,0.000000,0.000000,0.044024,0.000000,0.000000,0.000075,0.015175,0.000000,-5.150893
2025.000000,1.000000,0.039448,0.002847,0.054663,0.000000,0.004834,0.000000,0.017063,0.000000,0.000000,0.000000,-8.851155
2026.000000,0.099005,0.005722,0.008914,0.010361,0.000000,0.000000,0.000000,0.000411,0.000030,0.000000,0.000000,-0.256746
2027.000000,0.142120,0.009021,0.001139,0.004929,0.041368,0.000000,0.000000,0.001059,0.000141,0.000704,0.000000,-0.945209
2028.000000,0.308974,0.009896,0.089592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000660,0.001462,0.000000,-0.545121
2029.000000,0.084489,0.012056,0.020048,0.000000,0.000000,0.000730,0.000000,0.000398,0.000000,0.000000,0.000000,0.016603
2030.000000,0.050721,0.007978,0.004826,0.000000,0.000258,0.000000,0.000000,0.000215,0.000000,0.001214,0.000000,-0.059763
2031.000000,0.080838,0.007849,0.003224,0.000000,0.002149,0.000432,0.000000,0.000213,0.000000,0.000046,0.000000,-0.025070
2032.000000,0.128847,0.007917,0.004926,0.000000,0.025309,0.000000,0.000000,0.000348,0.000024,0.002975,0.000000,-0.437008
2033.000000,0.150440,0.006029,0.015644,0.031554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000443,0.000000,-0.726757
2034.000000,1.000000,0.011133,0.000438,0.055218,0.000000,0.000000,0.000000,0.000000,0.387132,0.008858,0.000000,-464.318830
2035.000000,0.058753,0.007078,0.007923,0.000000,0.000000,0.000000,0.000000,0.000198,0.000000,0.000000,0.000000,0.030056
2036.000000,0.090748,0.009922,0.003240,0.000000,0.000000,0.000000,0.000000,0.000251,0.000000,0.000000,0.000000,-0.000209
2037.000000,1.000000,0.065246,0.007561,0.000000,0.000000,0.009467,0.000000,0.003347,0.000409,0.000000,0.000000,-1.764858
2038.000000,0.100343,0.006594,0.012166,0.000000,0.019628,0.000000,0.000000,0.000000,0.000067,0.000214,0.000000,-0.144814
2039.000000,0.069305,0.014780,0.004827,0.000000,0.000000,0.000000,0.000000,0.000374,0.000000,0.000000,0.000000,-0.000312
2040.000000,0.209117,0.002688,0.004187,0.006380,0.000000,0.002603,0.000000,0.001155,0.000085,0.004660,0.000000,-0.997509
2041.000000,0.186423,0.005393,0.008609,0.000000,0.000000,0.000000,0.000872,0.000857,0.000000,0.027817,0.000000,-2.699892
2042.000000,0.051672,0.005836,0.002608,0.000000,0.004278,0.000000,0.000000,0.000048,0.000000,0.000000,0.000000,0.003063
2043.000000,0.203107,0.017915,0.011096,0.000000,0.040695,0.002015,0.000000,0.000000,0.000078,0.000407,0.000000,-0.360603
2044.000000,0.060344,0.006240,0.003489,0.000000,0.000000,0.000147,0.000000,0.000192,0.000000,0.000751,0.000000,-0.045285
2045.000000,0.109367,0.010937,0.008321,0.000000,0.004691,0.000000,0.000000,0.000316,0.000000,0.000537,0.000000,-0.013665
2046.000000,0.147757,0.006445,0.047673,0.000000,0.000000,0.000000,0.000000,0.000606,0.000593,0.000985,0.000000,-0.571121
2047.000000,0.497384,0.230220,0.001898,0.000000,0.000000,0.000000,0.004964,0.000357,0.000095,0.027209,0.000000,-2.550888
2048.000000,0.192207,0.008603,0.000491,0.000000,0.000000,0.000000,0.000000,0.001108,0.001772,0.000000,0.000000,-2.340241
2049.000000,0.095523,0.003485,0.003979,0.010327,0.000000,0.000301,0.000000,0.000194,0.000000,0.000000,0.000000,-0.263949
2050.000000,0.186367,0.009477,0.002220,0.000000,0.006956,0.010602,0.000000,0.000000,0.000000,0.001901,0.000000,-1.025594
2051.000000,0.325288,0.005137,0.002374,0.000000,0.000000,0.028360,0.000043,0.001089,0.000573,0.000000,0.000000,-3.294978
2052.000000,0.063002,0.002441,0.003333,0.004022,0.000000,0.000000,0.000000,0.000159,0.000011,0.000000,0.000000,-0.097396
2053.000000,0.058832,0.008452,0.004583,0.001695,0.000000,0.000000,0.000000,0.000174,0.000000,0.000000,0.000000,0.008419
2054.000000,0.164925,0.004109,0.001791,0.000000,0.000000,0.000709,0.000000,0.000485,0.000040,0.013399,0.000000,-1.355231
2055.000000,0.529833,0.500000,0.000000,0.037484,0.000000,0.000000,0.000844,0.000574,0.001313,0.000000,0.000000,-1.870297
2056.000000,0.206615,0.036697,0.024082,0.005529,0.000000,0.000000,0.000000,0.000782,0.000000,0.000000,0.000000,0.078174
2057.000000,0.339386,0.003820,0.001902,0.006091,0.423587,0.005770,0.000000,0.001649,0.000476,0.000000,0.000000,-6.270480
2058.000000,0.521043,0.030961,0.001678,0.000000,0.077309,0.000796,0.000000,0.003444,0.000865,0.003635,0.000000,-2.789210
2059.000000,0.160237,0.003633,0.009410,0.040152,0.018196,0.000000,0.000000,0.000091,0.000000,0.001121,0.000000,-1.205980
2060.000000,1.000000,0.008426,0.005008,0.073182,0.000000,0.017103,0.000000,0.002364,0.000484,0.017374,0.000000,-5.395859
2061.000000,0.115330,0.005156,0.003304,0.000000,0.000000,0.000000,0.000000,0.000451,0.000128,0.004712,0.000000,-0.508318
2062.000000,0.088303,0.004395,0.002506,0.000000,0.000000,0.000000,0.000000,0.000662,0.001939,0.000000,0.000000,-2.329557
2063.000000,0.073293,0.003545,0.004118,0.004189,0.000848,0.000000,0.000000,0.000216,0.000000,0.000386,0.000000,-0.116678
2064.000000,0.217785,0.012676,0.002867,0.000000,0.465408,0.006642,0.000000,0.000625,0.000528,0.000000,0.000000,-6.135893
2065.000000,0.400901,0.004569,0.001086,0.000000,0.000000,0.045807,0.000000,0.035932,0.000511,0.000000,0.000000,-21.734823
2066.000000,0.104942,0.005501,0.002341,0.000000,0.016089,0.000000,0.000000,0.000513,0.000161,0.003117,0.000000,-0.549620
2067.000000,0.204552,0.005811,0.002704,0.000000,0.000000,0.041074,0.000000,0.000000,0.000000,0.010955,0.000000,-4.571165
2068.000000,0.555485,0.118477,0.038327,0.022653,0.000000,0.000000,0.002015,0.000501,0.000055,0.000000,0.000000,-0.046420
2069.000000,0.061638,0.005208,0.002251,0.000000,0.000000,0.003040,0.000000,0.000364,0.000761,0.000000,0.000000,-1.051637
2070.000000,0.101551,0.013026,0.003905,0.000000,0.022475,0.006147,0.000000,0.000000,0.000200,0.000893,0.000000,-0.710213
2071.000000,1.000000,0.014384,0.016482,0.012140,0.021920,0.000000,0.000000,0.006010,0.000000,0.025486,0.000000,-4.007648
2072.000000,0.072156,0.004431,0.001374,0.000000,0.004434,0.000000,0.000000,0.000319,0.000000,0.000000,0.000000,-0.105736
2073.000000,0.072683,0.009056,0.006633,0.002133,0.000000,0.000000,0.000000,0.000187,0.000043,0.000000,0.000000,-0.029520
2074.000000,0.385632,0.018773,0.002339,0.000000,0.273440,0.000000,0.000000,0.001288,0.000261,0.000000,0.000000,-3.569082
2075.000000,0.119877,0.004001,0.001800,0.000000,0.013197,0.000000,0.000000,0.000386,0.000108,0.001963,0.000000,-0.379183
2076.000000,0.121193,0.009440,0.005328,0.000000,0.006986,0.000000,0.000000,0.000329,0.000000,0.000593,0.000000,-0.060707
2077.000000,0.294865,0.021549,0.007210,0.000000,0.000000,0.002943,0.000000,0.000886,0.000352,0.012759,0.000000,-1.419832
2078.000000,0.463392,0.024227,0.003535,0.000000,0.041637,0.020066,0.000000,0.000228,0.000390,0.000000,0.000000,-2.155165
2079.000000,0.079626,0.004767,0.001809,0.000045,0.004795,0.000851,0.000000,0.000221,0.000068,0.001066,0.000000,-0.207758
2080.000000,0.221555,0.005695,0.001127,0.000000,0.009873,0.000790,0.000000,0.002772,0.000000,0.002799,0.000000,-1.446738
2081.000000,1.000000,0.040903,0.000142,0.017586,0.129907,0.000000,0.000000,0.003856,0.001603,0.005984,0.000000,-4.803835
2082.000000,0.135212,0.008198,0.002693,0.000000,0.009585,0.000000,0.000000,0.000383,0.000000,0.001008,0.000000,-0.163119
2083.000000,1.000000,0.011765,0.213487,0.000000,0.000000,0.000000,0.004905,0.000000,0.000000,0.015490,0.000000,-1.279586
2084.000000,0.128763,0.002217,0.002169,0.000000,0.000000,0.009896,0.000000,0.001251,0.000000,0.002052,0.000000,-1.409288
2085.000000,0.053297,0.003917,0.001670,0.001159,0.003006,0.000403,0.000000,0.000195,0.000000,0.000000,0.000000,-0.080581
2086.000000,0.044969,0.005636,0.003056,0.001130,0.000000,0.000000,0.000000,0.000116,0.000000,0.000000,0.000000,0.005614
2087.000000,0.131645,0.013205,0.011205,0.000000,0.000000,0.004401,0.000796,0.000073,0.000000,0.003446,0.000000,-0.510017
2088.000000,0.209424,0.010471,0.162304,0.000000,0.057592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.366492
2089.000000,0.991189,0.108110,0.008784,0.000000,0.000000,0.024689,0.001387,0.000000,0.002746,0.084785,0.000000,-10.630216
2090.000000,0.260671,0.004774,0.002634,0.000000,0.345492,0.000000,0.000000,0.000547,0.000591,0.007573,0.000000,-5.081138
2091.000000,0.084105,0.009594,0.007632,0.000000,0.011270,0.001903,0.000000,0.000133,0.000000,0.000000,0.000000,-0.138195
2092.000000,0.190789,0.013704,0.018670,0.000000,0.000000,0.000000,0.000000,0.000429,0.000000,0.000358,0.000000,0.044029
2093.000000,0.307972,0.010622,0.003131,0.000000,0.030034,0.000000,0.000000,0.000864,0.000320,0.004404,0.000000,-0.956406
2094.000000,1.000000,0.038462,0.508523,0.000000,0.000000,0.000000,0.007672,0.000000,0.001299,0.000000,0.000000,-0.793871
2095.000000,0.114363,0.013218,0.005427,0.000000,0.009085,0.000000,0.000000,0.000175,0.000000,0.000000,0.000000,-0.002031
2096.000000,0.538724,0.023029,0.017233,0.000000,0.000000,0.000000,0.002231,0.000274,0.000308,0.023707,0.000000,-2.105983
2097.000000,0.196283,0.007502,0.001902,0.129925,0.000000,0.000000,0.000000,0.006647,0.000000,0.000000,0.000000,-6.416381
2098.000000,0.097041,0.007301,0.001987,0.000000,0.000000,0.000000,0.000000,0.000399,0.000000,0.002975,0.000000,-0.277866
2099.000000,0.151260,0.025210,0.042017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.151260
2100.000000,0.226350,0.007675,0.018604,0.048217,0.000000,0.000000,0.000000,0.000023,0.000000,0.000052,0.000000,-1.126784
2101.000000,0.078294,0.011954,0.006204,0.002641,0.003426,0.000000,0.000000,0.000266,0.000023,0.000000,0.000000,-0.031767
2102.000000,0.145725,0.009605,0.006655,0.000584,0.026197,0.000501,0.000000,0.000410,0.000000,0.001432,0.000000,-0.335853
2103.000000,0.067355,0.006238,0.002437,0.000000,0.000000,0.004528,0.000000,0.000337,0.000000,0.001604,0.000000,-0.499036
input orientation, CRS
DMU,Efficiency,Holidays Taken,DeadlinesMissed,Experience(yrs),number of EOM,EOY(points),DeadlinesMet,TaskAssigned,EOM points (agg),Manager Score,TaskCompleted
1.000000,0.206751,0.013426,0.006710,0.000000,0.005347,0.000000,0.000000,0.000362,0.000000,0.000000,0.000000
2.000000,0.063510,0.005676,0.002377,0.000000,0.003960,0.000000,0.000000,0.000069,0.000000,0.000000,0.000000
3.000000,0.075485,0.005830,0.003169,0.001141,0.000713,0.000000,0.000000,0.000125,0.000003,0.000000,0.000000
4.000000,0.037261,0.003487,0.002883,0.000000,0.000727,0.000000,0.000000,0.000096,0.000000,0.000175,0.000000
5.000000,0.052521,0.004442,0.002501,0.000783,0.000000,0.000103,0.000000,0.000096,0.000000,0.000000,0.000000
6.000000,0.143365,0.007164,0.014897,0.000000,0.000000,0.000000,0.000000,0.000297,0.000018,0.000286,0.000000
7.000000,0.046745,0.004168,0.003446,0.000000,0.000868,0.000000,0.000000,0.000115,0.000000,0.000210,0.000000
8.000000,0.206900,0.019840,0.011376,0.003025,0.003268,0.000000,0.000000,0.000456,0.000000,0.000252,0.000000
9.000000,0.177746,0.005470,0.039524,0.000000,0.000000,0.000000,0.000460,0.000000,0.000039,0.000000,0.000000
10.000000,0.192666,0.014706,0.065432,0.000000,0.014241,0.000000,0.000279,0.000000,0.000000,0.000000,0.000000
11.000000,0.091402,0.006735,0.004747,0.001625,0.000000,0.000000,0.000000,0.000160,0.000000,0.000000,0.000000
12.000000,0.116940,0.011780,0.004933,0.000000,0.008219,0.000000,0.000000,0.000142,0.000000,0.000000,0.000000
13.000000,0.090310,0.006331,0.003164,0.000000,0.002521,0.000000,0.000000,0.000171,0.000000,0.000000,0.000000
14.000000,0.072268,0.009568,0.010957,0.000000,0.000000,0.000000,0.000000,0.000300,0.000000,0.000615,0.000000
15.000000,0.091863,0.007916,0.004134,0.001778,0.000000,0.000000,0.000000,0.000161,0.000005,0.000000,0.000000
16.000000,0.076392,0.005335,0.002666,0.000000,0.002125,0.000000,0.000000,0.000144,0.000000,0.000000,0.000000
17.000000,0.040297,0.005503,0.013317,0.000000,0.000000,0.000000,0.000000,0.000175,0.000041,0.000000,0.000000
18.000000,0.058824,0.004485,0.002242,0.000000,0.001786,0.000000,0.000000,0.000121,0.000000,0.000000,0.000000
19.000000,0.041057,0.003937,0.003167,0.000000,0.001385,0.000000,0.000000,0.000110,0.000000,0.000157,0.000000
20.000000,0.106551,0.012715,0.004185,0.000000,0.000000,0.000000,0.000000,0.000322,0.000000,0.000000,0.000000
21.000000,0.055251,0.008197,0.059221,0.000000,0.000000,0.000000,0.000689,0.000000,0.000058,0.000000,0.000000
22.000000,0.088738,0.010582,0.005392,0.000000,0.008713,0.000160,0.000000,0.000035,0.000000,0.000000,0.000000
23.000000,0.188325,0.010126,0.034197,0.000000,0.000000,0.000000,0.000172,0.000404,0.000000,0.000611,0.000000
24.000000,0.231385,0.020840,0.011198,0.000000,0.017446,0.000000,0.000131,0.000000,0.000026,0.000000,0.000000
25.000000,0.122780,0.005020,0.019297,0.000000,0.000000,0.000000,0.000274,0.000056,0.000036,0.000000,0.000000
26.000000,0.194882,0.015454,0.007101,0.002594,0.000000,0.000000,0.000000,0.000337,0.000000,0.000101,0.000000
27.000000,0.058666,0.005300,0.002220,0.000000,0.003698,0.000000,0.000000,0.000064,0.000000,0.000000,0.000000
28.000000,0.140703,0.010848,0.005897,0.002123,0.001326,0.000000,0.000000,0.000233,0.000005,0.000000,0.000000
29.000000,0.132877,0.016674,0.006249,0.000000,0.012829,0.000000,0.000000,0.000000,0.000010,0.000000,0.000000
30.000000,0.083706,0.007201,0.003016,0.000000,0.005024,0.000000,0.000000,0.000087,0.000000,0.000000,0.000000
31.000000,0.091311,0.011434,0.019639,0.000000,0.000000,0.000933,0.000092,0.000320,0.000000,0.000000,0.000000
32.000000,0.087100,0.007212,0.004031,0.000000,0.006058,0.000000,0.000000,0.000040,0.000008,0.000000,0.000000
33.000000,0.079702,0.007108,0.002977,0.000000,0.004959,0.000000,0.000000,0.000086,0.000000,0.000000,0.000000
34.000000,0.084520,0.006101,0.004857,0.000000,0.004025,0.000000,0.000000,0.000091,0.000015,0.000000,0.000000
35.000000,0.110224,0.009973,0.008024,0.000000,0.003509,0.000000,0.000000,0.000278,0.000000,0.000399,0.000000
36.000000,0.162503,0.009903,0.004949,0.000000,0.003944,0.000000,0.000000,0.000267,0.000000,0.000000,0.000000
37.000000,0.123870,0.007429,0.006182,0.000000,0.003117,0.000000,0.000000,0.000199,0.000016,0.000000,0.000000
