
input orientation, VRS
DMU,Efficiency
576.000000,0.071683
577.000000,0.094483
578.000000,0.077958
579.000000,0.051765
580.000000,0.311957
581.000000,0.037931
582.000000,0.098086
583.000000,0.133549
584.000000,0.042151
585.000000,0.113200
586.000000,0.213823
587.000000,0.066889
588.000000,0.093845
589.000000,0.123171
590.000000,0.061927
591.000000,0.076468
592.000000,0.087560
593.000000,0.076694
594.000000,0.116036
595.000000,0.090816
596.000000,0.059113
597.000000,0.137829
598.000000,0.091233
599.000000,0.088353
600.000000,0.094662
601.000000,0.071209
602.000000,0.056307
603.000000,0.080757
604.000000,0.179012
605.000000,0.109780
606.000000,0.094426
607.000000,0.094056
608.000000,0.065094
609.000000,0.114237
610.000000,0.113920
611.000000,0.056904
612.000000,0.052021
613.000000,0.225930
614.000000,0.045887
615.000000,0.063329
616.000000,0.116535
617.000000,0.155298
618.000000,0.054097
619.000000,0.081755
620.000000,0.079857
621.000000,0.048044
622.000000,0.099751
623.000000,0.054658
624.000000,0.051116
625.000000,0.083095
626.000000,0.071762
627.000000,0.057927
628.000000,0.067498
629.000000,0.084529
630.000000,0.077330
631.000000,0.047092
632.000000,0.054430
633.000000,0.053808
634.000000,0.280184
635.000000,0.142491
636.000000,0.062298
637.000000,0.087625
638.000000,0.038333
639.000000,0.213706
640.000000,0.080292
641.000000,0.135412
642.000000,0.051319
643.000000,0.042365
644.000000,0.049813
645.000000,0.250316
646.000000,0.043532
647.000000,0.083903
648.000000,0.070733
649.000000,0.088376
650.000000,0.110373
651.000000,0.080078
652.000000,0.045408
653.000000,0.074314
654.000000,0.069753
655.000000,0.678937
656.000000,0.058926
657.000000,0.092793
658.000000,0.282284
659.000000,0.146289
660.000000,0.090842
661.000000,0.049520
662.000000,0.112773
663.000000,0.087406
664.000000,0.108839
665.000000,0.108870
666.000000,0.114039
667.000000,0.046720
668.000000,0.119835
669.000000,0.056777
670.000000,0.060959
671.000000,0.085783
672.000000,0.053272
673.000000,0.104115
674.000000,0.095350
675.000000,0.052055
676.000000,0.436710
677.000000,0.062257
678.000000,0.391085
679.000000,0.063389
680.000000,0.033831
681.000000,0.519816
682.000000,0.145102
683.000000,0.097379
684.000000,0.066461
685.000000,0.135745
686.000000,0.104479
687.000000,0.427410
688.000000,0.103435
689.000000,0.295387
690.000000,0.142113
691.000000,0.101491
692.000000,0.149581
693.000000,0.061288
694.000000,0.072375
695.000000,0.201757
696.000000,0.156364
697.000000,0.091124
698.000000,0.048697
699.000000,0.057727
700.000000,0.497380
701.000000,0.066317
702.000000,0.124598
703.000000,0.074711
704.000000,0.086381
705.000000,0.084820
706.000000,0.059740
707.000000,0.921001
708.000000,0.057234
709.000000,0.085629
710.000000,0.140299
711.000000,0.068846
712.000000,0.036994
713.000000,1.000000
714.000000,0.064464
715.000000,0.087342
716.000000,0.077670
717.000000,0.052257
718.000000,0.091909
719.000000,0.083887
720.000000,0.066387
721.000000,0.184673
722.000000,0.084169
723.000000,0.071280
724.000000,0.064607
725.000000,0.064290
726.000000,0.140185
727.000000,1.000000
728.000000,0.048497
729.000000,0.088530
730.000000,0.049772
731.000000,0.067967
732.000000,0.059785
733.000000,0.050733
734.000000,0.073826
735.000000,0.058233
736.000000,0.049257
737.000000,0.046525
738.000000,0.055816
739.000000,0.127733
740.000000,0.228906
741.000000,0.036193
742.000000,0.049254
743.000000,0.161020
744.000000,0.084069
745.000000,0.101616
746.000000,0.073746
747.000000,0.061383
748.000000,0.077696
749.000000,0.392476
750.000000,0.067557
751.000000,0.126189
752.000000,0.155299
753.000000,0.136772
754.000000,0.059957
755.000000,0.048826
756.000000,0.067004
757.000000,0.058856
758.000000,0.605673
759.000000,0.106756
760.000000,0.214751
761.000000,0.061788
762.000000,0.064887
763.000000,0.087962
764.000000,0.053045
765.000000,0.048625
766.000000,0.099417
767.000000,0.629138
768.000000,0.104121
769.000000,0.070875
770.000000,0.129767
771.000000,0.105106
772.000000,0.091028
773.000000,0.120688
774.000000,0.058665
775.000000,0.229806
776.000000,0.120697
777.000000,0.071150
778.000000,0.036000
779.000000,0.062870
780.000000,0.096050
781.000000,0.054979
782.000000,0.077506
783.000000,0.612411
784.000000,0.076121
785.000000,0.117415
786.000000,0.139321
787.000000,0.065270
788.000000,0.091715
789.000000,0.390827
790.000000,0.063084
791.000000,0.107671
792.000000,0.051156
793.000000,0.031933
794.000000,0.042651
795.000000,0.078575
796.000000,0.138810
797.000000,0.271319
798.000000,0.124100
799.000000,0.083590
800.000000,0.044024
801.000000,0.059733
802.000000,0.202947
803.000000,0.063125
804.000000,0.073140
805.000000,0.159259
806.000000,0.190476
807.000000,0.208334
808.000000,0.043196
809.000000,0.102348
810.000000,0.183048
811.000000,0.089244
812.000000,0.056042
813.000000,0.075490
814.000000,0.148606
815.000000,0.058768
816.000000,0.065440
817.000000,0.054664
818.000000,0.141622
819.000000,0.077477
820.000000,0.069153
821.000000,0.062776
822.000000,0.057514
823.000000,0.206501
824.000000,0.052197
825.000000,0.207410
826.000000,0.091687
827.000000,0.229022
828.000000,0.068509
829.000000,0.086957
830.000000,0.082826
831.000000,0.137227
832.000000,0.053217
833.000000,0.055562
834.000000,0.063880
835.000000,0.059777
836.000000,0.049884
837.000000,0.139577
838.000000,0.042213
839.000000,0.142960
840.000000,0.057864
841.000000,0.067838
842.000000,0.167243
843.000000,0.054541
844.000000,0.141295
845.000000,0.061987
846.000000,0.196135
847.000000,0.079062
848.000000,0.049487
849.000000,0.082393
850.000000,0.073386
851.000000,0.127383
852.000000,0.047383
853.000000,0.050670
854.000000,0.070561
855.000000,0.061306
856.000000,0.133333
857.000000,0.137824
858.000000,0.094703
859.000000,0.047633
860.000000,0.113592
861.000000,0.070881
862.000000,0.162337
863.000000,0.104633
864.000000,0.133873
865.000000,0.113129
866.000000,0.036750
867.000000,0.054870
868.000000,0.041713
869.000000,0.129585
870.000000,0.182922
871.000000,0.148657
872.000000,0.046024
873.000000,0.061573
874.000000,0.426526
875.000000,0.085874
876.000000,0.050636
877.000000,0.069026
878.000000,0.064008
879.000000,0.141904
880.000000,0.110520
881.000000,0.116796
882.000000,0.072848
883.000000,0.040893
884.000000,0.076204
885.000000,0.203544
886.000000,0.070340
887.000000,0.066373
888.000000,0.140321
889.000000,0.632384
890.000000,0.059177
891.000000,0.241804
892.000000,0.063899
893.000000,0.510638
894.000000,0.043295
895.000000,0.136974
896.000000,0.114398
897.000000,0.195893
898.000000,0.148287
899.000000,0.060449
900.000000,0.069529
901.000000,0.062247
902.000000,0.099186
903.000000,0.115548
904.000000,0.171431
905.000000,0.098237
906.000000,0.085605
907.000000,0.192048
908.000000,0.084179
909.000000,0.152678
910.000000,0.073152
911.000000,0.072861
912.000000,0.069531
913.000000,0.054839
914.000000,0.055683
915.000000,0.078135
916.000000,0.081975
917.000000,0.118773
918.000000,0.052728
919.000000,0.067626
920.000000,0.100194
921.000000,0.109953
922.000000,0.114460
923.000000,0.065250
924.000000,0.061734
925.000000,0.053419
926.000000,0.076951
927.000000,0.096943
928.000000,0.075978
929.000000,0.051205
930.000000,0.067076
931.000000,0.092267
932.000000,0.101464
933.000000,0.109460
934.000000,0.272727
935.000000,0.064889
936.000000,0.118379
937.000000,0.053568
938.000000,0.071923
939.000000,0.074791
940.000000,0.078621
941.000000,0.117595
942.000000,0.073350
943.000000,0.056148
944.000000,0.097624
945.000000,0.062872
946.000000,0.047115
947.000000,0.524837
948.000000,0.114870
949.000000,0.625860
950.000000,0.082499
951.000000,0.220617
952.000000,0.083369
953.000000,0.141166
954.000000,0.082829
955.000000,0.079378
956.000000,0.103420
957.000000,0.074455
958.000000,0.079506
959.000000,0.097455
960.000000,0.075409
961.000000,0.105294
962.000000,0.104100
963.000000,0.059336
964.000000,0.078388
965.000000,0.164609
966.000000,0.057632
967.000000,0.085320
968.000000,0.108799
969.000000,0.156172
970.000000,0.045840
971.000000,0.057547
972.000000,0.081616
973.000000,0.068263
974.000000,0.087744
975.000000,0.039027
976.000000,0.096748
977.000000,0.054472
978.000000,0.371447
979.000000,0.149258
980.000000,0.088312
981.000000,0.083055
982.000000,1.000000
983.000000,0.090450
984.000000,0.052668
985.000000,0.079757
986.000000,0.061142
987.000000,0.044295
988.000000,0.037703
989.000000,0.087289
990.000000,0.214471
991.000000,0.195979
992.000000,0.087161
993.000000,0.078571
994.000000,0.061474
995.000000,0.062502
996.000000,0.063693
997.000000,0.195217
998.000000,0.217341
999.000000,0.066688
1000.000000,0.126626
1001.000000,0.082678
1002.000000,0.156430
1003.000000,0.063111
1004.000000,0.064744
1005.000000,0.234672
1006.000000,0.182302
1007.000000,0.227354
1008.000000,0.067629
1009.000000,0.137605
1010.000000,0.041005
1011.000000,0.081267
1012.000000,0.173511
1013.000000,0.059168
1014.000000,0.190885
1015.000000,0.115765
1016.000000,0.073075
1017.000000,0.070495
1018.000000,0.061760
1019.000000,0.043789
1020.000000,0.177584
1021.000000,0.084027
1022.000000,0.293966
1023.000000,0.091187
1024.000000,0.070000
1025.000000,0.053148
1026.000000,0.070969
1027.000000,0.058406
1028.000000,0.091540
1029.000000,0.071204
1030.000000,0.084493
1031.000000,0.093243
1032.000000,0.073783
1033.000000,0.110820
1034.000000,0.130162
1035.000000,0.142887
1036.000000,0.060227
1037.000000,0.111575
1038.000000,0.124007
1039.000000,0.472238
1040.000000,0.072798
1041.000000,0.205069
1042.000000,0.265601
1043.000000,0.082480
1044.000000,0.047188
1045.000000,0.053500
1046.000000,0.065306
1047.000000,0.064359
1048.000000,0.156380
1049.000000,0.087910
1050.000000,1.000000
1051.000000,0.094821
1052.000000,0.036035
1053.000000,0.062343
1054.000000,0.076916
1055.000000,0.112073
1056.000000,0.052661
1057.000000,0.057512
1058.000000,0.114417
1059.000000,0.238766
1060.000000,0.049480
1061.000000,0.058758
1062.000000,0.570209
1063.000000,0.074868
1064.000000,0.074790
1065.000000,0.080429
1066.000000,0.111165
1067.000000,0.103902
1068.000000,0.088179
1069.000000,0.341756
1070.000000,0.120383
1071.000000,0.075162
1072.000000,0.064657
1073.000000,0.126454
1074.000000,0.054704
1075.000000,0.078954
1076.000000,0.073327
1077.000000,0.063696
1078.000000,0.117600
1079.000000,0.051282
1080.000000,0.222895
1081.000000,0.215331
1082.000000,0.063466
1083.000000,0.071786
1084.000000,0.108580
1085.000000,0.083716
1086.000000,0.083045
1087.000000,0.057014
1088.000000,0.095055
1089.000000,0.046413
1090.000000,0.094074
1091.000000,0.092417
1092.000000,0.095804
1093.000000,0.054565
1094.000000,0.069264
1095.000000,0.460000
1096.000000,0.060859
1097.000000,0.121833
1098.000000,0.068811
1099.000000,0.027660
1100.000000,0.045921
1101.000000,0.155221
1102.000000,0.142489
1103.000000,0.064237
1104.000000,0.055866
1105.000000,0.077104
1106.000000,0.120130
1107.000000,0.312955
1108.000000,0.056859
1109.000000,0.087545
1110.000000,0.055107
1111.000000,0.065661
1112.000000,0.268560
1113.000000,0.072130
1114.000000,0.055841
1115.000000,0.078661
1116.000000,0.055687
1117.000000,0.153368
1118.000000,0.051611
1119.000000,0.105693
1120.000000,0.123329
1121.000000,0.137409
1122.000000,0.077436
1123.000000,0.047624
1124.000000,0.337603
1125.000000,0.064426
1126.000000,0.060402
1127.000000,0.052497
1128.000000,0.086503
1129.000000,0.071305
1130.000000,0.090106
1131.000000,0.078275
1132.000000,0.113318
1133.000000,0.108127
1134.000000,0.052785
1135.000000,0.083415
1136.000000,0.201833
1137.000000,0.100864
1138.000000,0.107243
1139.000000,0.052473
1140.000000,0.054219
1141.000000,0.148205
1142.000000,0.139924
1143.000000,0.062032
1144.000000,0.045042
1145.000000,0.093252
1146.000000,0.088912
1147.000000,0.085509
1148.000000,0.071874
1149.000000,0.060369
1150.000000,0.081847
1151.000000,0.073163
1152.000000,0.057145
1153.000000,0.077329
1154.000000,0.099355
1155.000000,0.057710
1156.000000,0.109132
1157.000000,0.092890
1158.000000,0.087100
1159.000000,0.086344
1160.000000,0.152308
1161.000000,0.120905
1162.000000,0.048125
1163.000000,0.071673
1164.000000,0.162496
1165.000000,0.080693
1166.000000,0.403788
1167.000000,0.064398
1168.000000,0.097987
1169.000000,0.264161
1170.000000,0.112632
1171.000000,0.062180
1172.000000,0.093145
1173.000000,0.068100
1174.000000,0.041525
1175.000000,0.097930
1176.000000,0.073737
1177.000000,0.128993
1178.000000,0.042333
1179.000000,0.375135
1180.000000,0.098151
1181.000000,0.073117
1182.000000,0.258145
1183.000000,0.074932
1184.000000,0.132824
1185.000000,0.052132
1186.000000,0.068098
1187.000000,0.140517
1188.000000,0.042695
1189.000000,0.098308
1190.000000,0.149475
1191.000000,0.152128
1192.000000,0.062725
1193.000000,0.171749
1194.000000,0.092360
1195.000000,0.078277
1196.000000,0.065385
1197.000000,0.081999
1198.000000,0.157412
1199.000000,0.063755
1200.000000,0.075698
1201.000000,0.076486
1202.000000,0.185128
1203.000000,0.068054
1204.000000,0.120805
1205.000000,0.129927
1206.000000,0.125748
1207.000000,0.091603
1208.000000,0.066346
1209.000000,0.140989
1210.000000,0.122675
1211.000000,0.138833
1212.000000,0.290910
1213.000000,0.134413
1214.000000,0.062554
1215.000000,0.294090
1216.000000,0.097253
1217.000000,0.094390
1218.000000,0.141720
1219.000000,0.088894
1220.000000,0.047014
1221.000000,0.054619
1222.000000,0.082153
1223.000000,0.233683
1224.000000,0.065191
1225.000000,0.256880
1226.000000,0.205788
1227.000000,0.136194
1228.000000,0.066448
1229.000000,0.089738
1230.000000,0.138072
1231.000000,0.376985
1232.000000,0.078734
1233.000000,0.046586
1234.000000,0.090680
1235.000000,0.092413
1236.000000,0.050676
1237.000000,0.097222
1238.000000,0.123989
1239.000000,0.067558
1240.000000,0.044235
1241.000000,0.062100
1242.000000,0.059565
1243.000000,0.083805
1244.000000,0.074796
1245.000000,0.135520
1246.000000,0.073759
1247.000000,0.180274
1248.000000,0.055204
1249.000000,0.087352
1250.000000,0.122666
1251.000000,0.063040
1252.000000,0.076444
1253.000000,0.233747
1254.000000,0.152111
1255.000000,0.420580
1256.000000,0.223578
1257.000000,0.067535
1258.000000,0.062888
1259.000000,0.272807
1260.000000,0.491430
1261.000000,0.061394
1262.000000,0.053980
1263.000000,0.313433
1264.000000,0.105099
1265.000000,0.142008
1266.000000,0.115582
1267.000000,0.122760
1268.000000,0.158862
1269.000000,0.043790
1270.000000,0.066848
1271.000000,0.056401
1272.000000,0.269316
1273.000000,0.060576
1274.000000,0.181759
1275.000000,0.056402
1276.000000,0.075033
1277.000000,0.067292
1278.000000,0.188779
1279.000000,0.082722
1280.000000,0.068621
1281.000000,0.043896
1282.000000,0.280863
1283.000000,0.025397
1284.000000,0.241268
1285.000000,0.041854
1286.000000,0.093750
1287.000000,0.101156
1288.000000,0.051509
1289.000000,0.188980
1290.000000,0.076338
1291.000000,0.227326
1292.000000,0.066976
1293.000000,0.037159
1294.000000,0.059573
1295.000000,0.239436
1296.000000,0.128986
1297.000000,0.047974
1298.000000,0.072438
1299.000000,0.095396
1300.000000,0.210459
1301.000000,0.057395
1302.000000,0.087185
1303.000000,0.188916
1304.000000,0.109324
1305.000000,0.136240
1306.000000,0.041238
1307.000000,0.118235
1308.000000,0.080361
1309.000000,0.046510
1310.000000,0.092768
1311.000000,0.285478
1312.000000,0.045854
1313.000000,0.080082
1314.000000,0.090320
1315.000000,0.040296
1316.000000,0.073616
1317.000000,0.334968
1318.000000,0.080482
1319.000000,0.113847
1320.000000,0.433316
1321.000000,0.279229
1322.000000,0.241148
1323.000000,0.213714
1324.000000,0.078125
1325.000000,0.062965
1326.000000,0.173369
1327.000000,0.039827
1328.000000,0.092397
1329.000000,0.064952
1330.000000,0.090518
1331.000000,0.050377
1332.000000,0.059344
1333.000000,0.131753
1334.000000,0.032119
1335.000000,0.103932
1336.000000,0.045590
1337.000000,0.079148
1338.000000,0.073467
1339.000000,0.118716
1340.000000,0.061164
1341.000000,0.103327
1342.000000,0.072135
1343.000000,0.048990
1344.000000,0.062782
1345.000000,0.064088
1346.000000,0.372326
1347.000000,0.087070
1348.000000,0.070514
1349.000000,0.097158
1350.000000,0.041554
1351.000000,0.098548
1352.000000,0.245847
1353.000000,0.070866
1354.000000,0.463798
1355.000000,0.331314
1356.000000,0.117250
1357.000000,0.132664
1358.000000,0.117431
1359.000000,0.054577
1360.000000,0.112211
1361.000000,0.052615
1362.000000,0.064441
1363.000000,0.063063
1364.000000,0.034988
1365.000000,0.042587
1366.000000,0.065394
1367.000000,0.063425
1368.000000,0.149764
1369.000000,0.056085
1370.000000,0.057191
1371.000000,0.039041
1372.000000,0.072545
1373.000000,0.358655
1374.000000,0.153005
1375.000000,0.094308
1376.000000,0.128348
1377.000000,0.078551
1378.000000,0.096864
1379.000000,0.075204
1380.000000,0.038242
1381.000000,0.082341
1382.000000,0.064191
1383.000000,0.181707
1384.000000,0.181484
1385.000000,0.154008
1386.000000,0.049992
1387.000000,0.113718
1388.000000,0.224328
1389.000000,0.056305
1390.000000,0.180974
1391.000000,0.241261
1392.000000,0.091398
1393.000000,0.075862
1394.000000,0.544966
1395.000000,0.041492
1396.000000,0.063421
1397.000000,0.073034
1398.000000,0.628644
1399.000000,0.072464
1400.000000,0.121923
1401.000000,0.072670
1402.000000,0.064951
1403.000000,0.065987
1404.000000,0.109881
1405.000000,0.044265
1406.000000,0.045507
1407.000000,0.060041
1408.000000,0.117166
1409.000000,0.059999
1410.000000,0.088772
1411.000000,0.083499
1412.000000,0.047067
1413.000000,0.116429
1414.000000,0.069295
1415.000000,0.323529
1416.000000,0.140312
1417.000000,0.092863
1418.000000,0.074402
1419.000000,0.098745
1420.000000,0.115873
1421.000000,0.139510
1422.000000,0.228643
1423.000000,0.039117
1424.000000,0.080551
1425.000000,0.119570
1426.000000,0.484561
1427.000000,0.049880
1428.000000,0.085915
1429.000000,0.052924
1430.000000,0.083826
1431.000000,0.572510
1432.000000,0.061260
1433.000000,0.157186
1434.000000,0.044985
1435.000000,0.110120
1436.000000,0.038620
1437.000000,0.079545
1438.000000,0.086538
1439.000000,0.365948
1440.000000,0.109460
1441.000000,0.286721
1442.000000,0.104493
1443.000000,0.212351
1444.000000,0.073890
1445.000000,0.108142
1446.000000,0.062690
1447.000000,0.153222
1448.000000,0.057634
1449.000000,0.143298
1450.000000,0.101337
1451.000000,0.073147
1452.000000,0.089114
1453.000000,0.114230
1454.000000,0.075900
1455.000000,0.041086
1456.000000,0.068918
1457.000000,0.160160
1458.000000,0.053363
1459.000000,0.092189
1460.000000,0.075952
1461.000000,0.193324
1462.000000,0.069784
1463.000000,0.050025
1464.000000,0.106855
1465.000000,0.048892
1466.000000,0.059307
1467.000000,0.101885
1468.000000,0.059463
1469.000000,0.050658
1470.000000,0.098469
1471.000000,0.075270
1472.000000,0.105335
1473.000000,0.455780
1474.000000,0.102735
1475.000000,0.085186
1476.000000,0.055493
1477.000000,0.192460
1478.000000,0.101324
1479.000000,0.062106
1480.000000,0.073571
1481.000000,0.072137
1482.000000,0.051870
1483.000000,0.135671
1484.000000,0.097280
1485.000000,0.076790
1486.000000,0.093169
1487.000000,0.056508
1488.000000,0.075604
1489.000000,0.112317
1490.000000,0.250551
1491.000000,0.129219
1492.000000,0.735187
1493.000000,0.125676
1494.000000,0.091976
1495.000000,0.073476
1496.000000,0.053340
1497.000000,0.098109
1498.000000,0.087944
1499.000000,0.072874
1500.000000,0.063011
1501.000000,0.260075
1502.000000,0.082581
1503.000000,0.087628
1504.000000,0.128397
1505.000000,0.118561
1506.000000,0.075319
1507.000000,0.076179
1508.000000,0.177578
1509.000000,0.079406
1510.000000,0.182388
1511.000000,0.078861
1512.000000,0.058848
1513.000000,0.077513
1514.000000,0.089841
1515.000000,0.075735
1516.000000,0.053448
1517.000000,0.146733
1518.000000,0.051330
1519.000000,0.124312
1520.000000,0.140866
1521.000000,0.059486
1522.000000,0.089909
1523.000000,0.071637
1524.000000,0.076926
1525.000000,0.065439
1526.000000,0.931898
1527.000000,0.044806
1528.000000,0.060992
1529.000000,0.336576
1530.000000,1.000000
1531.000000,0.045656
1532.000000,0.093793
1533.000000,0.276982
1534.000000,0.108250
1535.000000,0.098604
1536.000000,0.068894
1537.000000,0.086462
1538.000000,0.240710
1539.000000,0.161491
1540.000000,0.163652
1541.000000,0.084240
1542.000000,0.135993
1543.000000,0.148905
1544.000000,0.047667
1545.000000,0.106383
1546.000000,0.077237
1547.000000,0.047402
1548.000000,0.072242
1549.000000,0.092828
1550.000000,0.114399
1551.000000,0.122015
1552.000000,0.088401
1553.000000,0.102482
1554.000000,0.075905
1555.000000,0.092888
1556.000000,0.048386
1557.000000,0.143397
1558.000000,0.093892
1559.000000,0.123431
1560.000000,0.053389
1561.000000,0.059864
1562.000000,0.051252
1563.000000,0.063733
1564.000000,0.124136
1565.000000,0.257132
1566.000000,0.054610
1567.000000,0.089048
1568.000000,0.061415
1569.000000,0.174353
1570.000000,0.053167
1571.000000,0.044457
1572.000000,0.129786
1573.000000,0.052451
1574.000000,0.057988
1575.000000,0.226190
1576.000000,0.149949
1577.000000,0.061633
1578.000000,0.168534
1579.000000,0.059241
1580.000000,0.065122
1581.000000,1.000000
1582.000000,0.097686
1583.000000,0.049759
1584.000000,0.155488
1585.000000,0.151327
1586.000000,0.070983
1587.000000,0.203673
1588.000000,0.125966
1589.000000,0.081654
1590.000000,0.050111
1591.000000,0.081349
1592.000000,0.099796
1593.000000,0.074268
1594.000000,0.073384
1595.000000,0.325015
1596.000000,0.101462
1597.000000,0.095555
1598.000000,0.079974
1599.000000,0.087781
1600.000000,0.195458
1601.000000,0.319169
1602.000000,0.047467
1603.000000,0.077765
1604.000000,0.110261
1605.000000,0.066368
1606.000000,0.059850
1607.000000,0.044479
1608.000000,0.063287
1609.000000,0.095639
1610.000000,0.108215
1611.000000,0.047951
1612.000000,0.255990
1613.000000,0.137056
1614.000000,0.186672
1615.000000,0.923099
1616.000000,0.039687
1617.000000,0.149357
1618.000000,0.066563
1619.000000,0.075779
1620.000000,0.085517
1621.000000,0.131490
1622.000000,0.106808
1623.000000,0.135501
1624.000000,0.073423
1625.000000,0.056645
1626.000000,0.052831
1627.000000,0.098061
1628.000000,0.066070
1629.000000,0.072269
1630.000000,0.060801
1631.000000,0.052024
1632.000000,0.217571
1633.000000,0.074231
1634.000000,0.056130
1635.000000,0.134931
1636.000000,0.107890
1637.000000,0.106555
1638.000000,0.128936
1639.000000,0.101606
1640.000000,0.079440
1641.000000,0.285714
1642.000000,0.059631
1643.000000,0.095607
1644.000000,0.067693
1645.000000,0.114526
1646.000000,0.070669
1647.000000,0.062405
1648.000000,0.044394
1649.000000,0.152665
1650.000000,0.111509
1651.000000,0.146902
1652.000000,0.106367
1653.000000,0.131973
1654.000000,0.044624
1655.000000,0.052120
1656.000000,0.052025
1657.000000,0.124951
1658.000000,0.041940
1659.000000,0.151046
1660.000000,0.072700
1661.000000,0.074422
1662.000000,0.054429
1663.000000,0.454865
1664.000000,0.076446
1665.000000,0.119639
1666.000000,0.046258
1667.000000,0.082229
1668.000000,0.042978
1669.000000,0.151297
1670.000000,0.259815
1671.000000,0.046726
1672.000000,0.180298
1673.000000,0.299543
1674.000000,0.066591
1675.000000,0.074054
1676.000000,0.216842
1677.000000,0.061557
1678.000000,0.033449
1679.000000,0.129700
1680.000000,0.076946
1681.000000,0.090113
1682.000000,0.098912
1683.000000,0.070814
1684.000000,0.082854
1685.000000,0.040109
1686.000000,0.042799
1687.000000,0.138111
1688.000000,0.075876
1689.000000,0.077178
1690.000000,0.065648
1691.000000,0.079586
1692.000000,0.065842
1693.000000,0.054448
1694.000000,0.061233
1695.000000,0.096348
1696.000000,0.029321
1697.000000,0.122723
1698.000000,0.286790
1699.000000,0.094498
1700.000000,0.144532
1701.000000,0.078818
1702.000000,0.085372
1703.000000,0.103886
1704.000000,0.056626
1705.000000,0.088466
1706.000000,0.070268
1707.000000,0.117710
1708.000000,0.067623
1709.000000,0.129402
1710.000000,0.085854
1711.000000,0.054785
1712.000000,0.069305
1713.000000,0.059633
1714.000000,0.110982
1715.000000,0.073850
1716.000000,0.099426
1717.000000,0.077684
1718.000000,0.052115
1719.000000,0.048074
1720.000000,0.094536
1721.000000,0.068635
1722.000000,0.046375
1723.000000,0.138996
1724.000000,0.069609
1725.000000,0.194851
1726.000000,0.290726
1727.000000,0.286528
1728.000000,0.087587
1729.000000,0.051695
1730.000000,0.089088
1731.000000,0.368373
1732.000000,0.056463
1733.000000,0.044501
1734.000000,0.047260
1735.000000,0.099675
1736.000000,0.080537
1737.000000,0.116832
1738.000000,0.112994
1739.000000,0.045576
1740.000000,0.166667
1741.000000,0.068493
1742.000000,0.126907
1743.000000,0.056374
1744.000000,0.052322
1745.000000,0.058351
1746.000000,0.064927
1747.000000,0.082930
1748.000000,0.799403
1749.000000,0.066389
1750.000000,0.066857
1751.000000,0.097824
1752.000000,0.140864
1753.000000,0.048823
1754.000000,0.272029
1755.000000,0.094186
1756.000000,0.065350
1757.000000,0.118124
1758.000000,0.078377
1759.000000,0.081737
1760.000000,0.105523
1761.000000,0.049522
1762.000000,0.053370
1763.000000,0.727273
1764.000000,0.056771
1765.000000,0.184150
1766.000000,0.168496
1767.000000,0.051199
1768.000000,0.076368
1769.000000,0.078583
1770.000000,0.350188
1771.000000,0.093427
1772.000000,0.035447
1773.000000,0.164301
1774.000000,0.087539
1775.000000,0.188235
1776.000000,0.378212
1777.000000,0.088040
1778.000000,0.034851
1779.000000,0.226263
1780.000000,0.074766
1781.000000,0.095028
1782.000000,0.084574
1783.000000,0.102279
1784.000000,0.068468
1785.000000,0.068317
1786.000000,0.143742
1787.000000,0.110545
1788.000000,0.559008
1789.000000,0.060816
1790.000000,0.253682
1791.000000,0.239908
1792.000000,0.100733
1793.000000,0.181230
1794.000000,0.088799
1795.000000,0.036497
1796.000000,0.059280
1797.000000,0.075051
1798.000000,0.055202
1799.000000,0.288840
1800.000000,0.061385
1801.000000,0.272270
1802.000000,0.727209
1803.000000,0.082711
1804.000000,0.138313
1805.000000,0.065839
1806.000000,0.070988
1807.000000,0.069017
1808.000000,0.136540
1809.000000,0.065963
1810.000000,0.052090
1811.000000,0.071012
1812.000000,0.130820
1813.000000,0.201653
1814.000000,0.142082
1815.000000,0.093406
1816.000000,0.117230
1817.000000,0.071675
1818.000000,0.054842
1819.000000,0.046031
1820.000000,0.043245
1821.000000,0.054564
1822.000000,0.045326
1823.000000,0.058892
1824.000000,0.048916
1825.000000,0.047177
1826.000000,0.086103
1827.000000,0.335701
1828.000000,0.041279
1829.000000,0.280054
1830.000000,0.051742
1831.000000,0.069272
1832.000000,0.332309
1833.000000,0.065460
1834.000000,0.040973
1835.000000,0.043241
1836.000000,0.082335
1837.000000,1.000000
1838.000000,0.047953
1839.000000,0.061744
1840.000000,0.063229
1841.000000,0.041628
1842.000000,0.068713
1843.000000,0.046787
1844.000000,0.087227
1845.000000,0.476454
1846.000000,0.120867
1847.000000,0.084269
1848.000000,0.130676
1849.000000,0.084674
1850.000000,0.062799
1851.000000,0.093157
1852.000000,0.057147
1853.000000,0.118759
1854.000000,0.127090
1855.000000,0.097464
1856.000000,0.178558
1857.000000,0.098204
1858.000000,0.049902
1859.000000,0.073408
1860.000000,0.099574
1861.000000,0.056293
1862.000000,0.125118
1863.000000,0.076675
1864.000000,0.124881
1865.000000,0.066379
1866.000000,0.126389
1867.000000,0.093233
1868.000000,0.092108
1869.000000,0.053864
1870.000000,0.084066
1871.000000,0.041088
1872.000000,0.056863
1873.000000,0.091649
1874.000000,1.000000
1875.000000,0.235294
1876.000000,0.070724
1877.000000,0.056206
1878.000000,0.043538
1879.000000,0.100320
1880.000000,0.247768
1881.000000,0.282103
1882.000000,0.037880
1883.000000,0.060039
1884.000000,0.237083
