
input orientation, VRS
DMU,Efficiency,Holidays Taken,DeadlinesMissed,Experience(yrs),number of EOM,EOY(points),DeadlinesMet,TaskAssigned,EOM points (agg),Manager Score,TaskCompleted,VRS
2023.000000,0.176214,0.503748,0.496252,0.000000,0.125961,0.000000,0.000000,0.274063,0.000000,0.000000,0.000000,-0.223810
2024.000000,0.310649,0.723789,0.276211,0.000000,0.000000,4.182233,0.000000,0.000000,0.050117,1.229192,0.000000,-5.150893
2025.000000,1.000000,0.197242,0.802758,1.311914,0.000000,0.212676,0.000000,8.326565,0.000000,0.000000,0.000000,-8.851155
2026.000000,0.099005,0.652338,0.347662,0.227951,0.000000,0.000000,0.000000,0.105972,0.021828,0.000000,0.000000,-0.256746
2027.000000,0.142120,0.559294,0.440706,0.088723,0.455046,0.000000,0.000000,0.422527,0.089354,0.031678,0.000000,-0.945209
2028.000000,0.308974,0.910408,0.089592,0.000000,0.000000,0.000000,0.000000,0.000000,0.763460,0.090636,0.000000,-0.545121
2029.000000,0.084489,0.699277,0.300723,0.000000,0.000000,0.050355,0.000000,0.017530,0.000000,0.000000,0.000000,0.016603
2030.000000,0.050721,0.662158,0.337842,0.000000,0.001032,0.000000,0.000000,0.017161,0.000000,0.092291,0.000000,-0.059763
2031.000000,0.080838,0.219765,0.780235,0.000000,0.019342,0.027238,0.000000,0.058097,0.000000,0.001231,0.000000,-0.025070
2032.000000,0.128847,0.665057,0.334943,0.000000,0.253089,0.000000,0.000000,0.041449,0.009519,0.261798,0.000000,-0.437008
2033.000000,0.150440,0.608909,0.391091,0.851970,0.000000,0.000000,0.000000,0.000000,0.000000,0.025228,0.000000,-0.726757
2034.000000,1.000000,0.957466,0.042534,0.993922,0.000000,0.000000,0.000000,0.000000,463.784591,0.540314,0.000000,-464.318830
2035.000000,0.058753,0.516685,0.483315,0.000000,0.000000,0.000000,0.000000,0.028697,0.000000,0.000000,0.000000,0.030056
2036.000000,0.090748,0.257980,0.742020,0.000000,0.000000,0.000000,0.000000,0.090958,0.000000,0.000000,0.000000,-0.000209
2037.000000,1.000000,0.130492,0.869508,0.000000,0.000000,0.852038,0.000000,1.543144,0.369677,0.000000,0.000000,-1.764858
2038.000000,0.100343,0.659356,0.340644,0.000000,0.196280,0.000000,0.000000,0.000000,0.040101,0.008776,0.000000,-0.144814
2039.000000,0.069305,0.280825,0.719175,0.000000,0.000000,0.000000,0.000000,0.069616,0.000000,0.000000,0.000000,-0.000312
2040.000000,0.209117,0.309120,0.690880,0.121215,0.000000,0.192628,0.000000,0.441300,0.060052,0.391431,0.000000,-0.997509
2041.000000,0.186423,0.603970,0.396030,0.000000,0.000000,0.000000,0.071516,0.116588,0.000000,2.698210,0.000000,-2.699892
2042.000000,0.051672,0.746998,0.253002,0.000000,0.042780,0.000000,0.000000,0.005830,0.000000,0.000000,0.000000,0.003063
2043.000000,0.203107,0.644931,0.355069,0.000000,0.366251,0.147064,0.000000,0.000000,0.022328,0.028067,0.000000,-0.360603
2044.000000,0.060344,0.424296,0.575704,0.000000,0.000000,0.009871,0.000000,0.039429,0.000000,0.056329,0.000000,-0.045285
2045.000000,0.109367,0.667152,0.332848,0.000000,0.023457,0.000000,0.000000,0.064110,0.000000,0.035465,0.000000,-0.013665
2046.000000,0.147757,0.380253,0.619747,0.000000,0.000000,0.000000,0.000000,0.041182,0.628424,0.049272,0.000000,-0.571121
2047.000000,0.497384,0.690660,0.309340,0.000000,0.000000,0.000000,0.685022,0.125929,0.060624,2.176698,0.000000,-2.550888
2048.000000,0.192207,0.808681,0.191319,0.000000,0.000000,0.000000,0.000000,0.467756,2.064691,0.000000,0.000000,-2.340241
2049.000000,0.095523,0.327622,0.672378,0.299477,0.000000,0.018368,0.000000,0.041627,0.000000,0.000000,0.000000,-0.263949
2050.000000,0.186367,0.966701,0.033299,0.000000,0.069559,1.028347,0.000000,0.000000,0.000000,0.114055,0.000000,-1.025594
2051.000000,0.325288,0.760273,0.239727,0.000000,0.000000,2.750910,0.007479,0.323411,0.538467,0.000000,0.000000,-3.294978
2052.000000,0.063002,0.273411,0.726589,0.096536,0.000000,0.000000,0.000000,0.054750,0.009111,0.000000,0.000000,-0.097396
2053.000000,0.058832,0.802943,0.197057,0.033906,0.000000,0.000000,0.000000,0.016507,0.000000,0.000000,0.000000,0.008419
2054.000000,0.164925,0.591698,0.408302,0.000000,0.000000,0.041116,0.000000,0.127582,0.038359,1.313100,0.000000,-1.355231
2055.000000,0.529833,1.000000,0.000000,0.787157,0.000000,0.000000,0.134123,0.162372,1.316478,0.000000,0.000000,-1.870297
2056.000000,0.206615,0.807344,0.192656,0.099513,0.000000,0.000000,0.000000,0.028928,0.000000,0.000000,0.000000,0.078174
2057.000000,0.339386,0.332353,0.667647,0.146178,5.083041,0.403885,0.000000,0.595399,0.381364,0.000000,0.000000,-6.270480
2058.000000,0.521043,0.681144,0.318856,0.000000,0.773085,0.050166,0.000000,1.398233,0.768880,0.319889,0.000000,-2.789210
2059.000000,0.160237,0.294237,0.705763,1.124262,0.163766,0.000000,0.000000,0.007558,0.000000,0.070631,0.000000,-1.205980
2060.000000,1.000000,0.539282,0.460718,1.902730,0.000000,1.539242,0.000000,0.827401,0.406478,1.720008,0.000000,-5.395859
2061.000000,0.115330,0.144354,0.855646,0.000000,0.000000,0.000000,0.000000,0.127253,0.124166,0.372229,0.000000,-0.508318
2062.000000,0.088303,0.606528,0.393472,0.000000,0.000000,0.000000,0.000000,0.168121,2.249739,0.000000,0.000000,-2.329557
2063.000000,0.073293,0.386427,0.613573,0.104715,0.005935,0.000000,0.000000,0.058476,0.000000,0.020844,0.000000,-0.116678
2064.000000,0.217785,0.595759,0.404241,0.000000,5.584892,0.365295,0.000000,0.116803,0.286688,0.000000,0.000000,-6.135893
2065.000000,0.400901,0.571141,0.428859,0.000000,0.000000,4.489040,0.000000,17.391101,0.255583,0.000000,0.000000,-21.734823
2066.000000,0.104942,0.396045,0.603955,0.000000,0.112624,0.000000,0.000000,0.140536,0.167614,0.233788,0.000000,-0.549620
2067.000000,0.204552,0.772901,0.227099,0.000000,0.000000,3.778804,0.000000,0.000000,0.000000,0.996914,0.000000,-4.571165
2068.000000,0.555485,0.118477,0.881523,0.271832,0.000000,0.000000,0.195439,0.078680,0.055954,0.000000,0.000000,-0.046420
2069.000000,0.061638,0.635385,0.364615,0.000000,0.000000,0.182381,0.000000,0.071616,0.859278,0.000000,0.000000,-1.051637
2070.000000,0.101551,0.390767,0.609233,0.000000,0.179799,0.436445,0.000000,0.000000,0.151766,0.043755,0.000000,-0.710213
2071.000000,1.000000,0.489047,0.510954,0.060698,0.065761,0.000000,0.000000,2.740367,0.000000,2.140822,0.000000,-4.007648
2072.000000,0.072156,0.607099,0.392901,0.000000,0.039908,0.000000,0.000000,0.137984,0.000000,0.000000,0.000000,-0.105736
2073.000000,0.072683,0.688258,0.311742,0.034135,0.000000,0.000000,0.000000,0.026400,0.041668,0.000000,0.000000,-0.029520
2074.000000,0.385632,0.375464,0.624536,0.000000,3.281280,0.000000,0.000000,0.533261,0.140174,0.000000,0.000000,-3.569082
2075.000000,0.119877,0.296091,0.703909,0.000000,0.105579,0.000000,0.000000,0.158201,0.090004,0.145275,0.000000,-0.379183
2076.000000,0.121193,0.840158,0.159842,0.000000,0.055888,0.000000,0.000000,0.086866,0.000000,0.039145,0.000000,-0.060707
2077.000000,0.294865,0.581821,0.418179,0.000000,0.000000,0.129492,0.000000,0.090374,0.282753,1.212078,0.000000,-1.419832
2078.000000,0.463392,0.678359,0.321641,0.000000,0.374731,1.926355,0.000000,0.046969,0.270503,0.000000,0.000000,-2.155165
2079.000000,0.079626,0.395633,0.604367,0.000764,0.023977,0.055292,0.000000,0.083371,0.051497,0.072483,0.000000,-0.207758
2080.000000,0.221555,0.575146,0.424854,0.000000,0.088860,0.049765,0.000000,1.311321,0.000000,0.218348,0.000000,-1.446738
2081.000000,1.000000,0.940765,0.059235,0.457231,1.428972,0.000000,0.000000,1.746636,1.758070,0.412926,0.000000,-4.803835
2082.000000,0.135212,0.426299,0.573701,0.000000,0.095849,0.000000,0.000000,0.129907,0.000000,0.072574,0.000000,-0.163119
2083.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.226296,0.000000,0.000000,1.053289,0.000000,-1.279586
2084.000000,0.128763,0.301507,0.698493,0.000000,0.000000,0.880741,0.000000,0.511588,0.000000,0.145722,0.000000,-1.409288
2085.000000,0.053297,0.497459,0.502541,0.025504,0.018037,0.017325,0.000000,0.073013,0.000000,0.000000,0.000000,-0.080581
2086.000000,0.044969,0.715795,0.284205,0.024871,0.000000,0.000000,0.000000,0.014484,0.000000,0.000000,0.000000,0.005614
2087.000000,0.131645,0.462180,0.537820,0.000000,0.000000,0.308089,0.042976,0.008063,0.000000,0.282534,0.000000,-0.510017
2088.000000,0.209424,0.837696,0.162304,0.000000,0.575916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.366492
2089.000000,0.991189,0.648658,0.351342,0.000000,0.000000,0.962864,0.030505,0.000000,2.573439,8.054597,0.000000,-10.630216
2090.000000,0.260671,0.491689,0.508311,0.000000,4.145910,0.000000,0.000000,0.121401,0.445912,0.628586,0.000000,-5.081138
2091.000000,0.084105,0.709983,0.290017,0.000000,0.078890,0.129415,0.000000,0.013995,0.000000,0.000000,0.000000,-0.138195
2092.000000,0.190789,0.589270,0.410730,0.000000,0.000000,0.000000,0.000000,0.130304,0.000000,0.016456,0.000000,0.044029
2093.000000,0.307972,0.308048,0.691952,0.000000,0.240272,0.000000,0.000000,0.296420,0.357738,0.369949,0.000000,-0.956406
2094.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.629097,0.000000,1.164774,0.000000,0.000000,-0.793871
2095.000000,0.114363,0.251140,0.748860,0.000000,0.081769,0.000000,0.000000,0.034625,0.000000,0.000000,0.000000,-0.002031
2096.000000,0.538724,0.207259,0.792741,0.000000,0.000000,0.000000,0.352523,0.060340,0.287830,1.944013,0.000000,-2.105983
2097.000000,0.196283,0.570152,0.429848,3.767829,0.000000,0.000000,0.000000,2.844835,0.000000,0.000000,0.000000,-6.416381
2098.000000,0.097041,0.554873,0.445127,0.000000,0.000000,0.000000,0.000000,0.133919,0.000000,0.240988,0.000000,-0.277866
2099.000000,0.151260,0.957983,0.042017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.151260
2100.000000,0.226350,0.460484,0.539516,1.350069,0.000000,0.000000,0.000000,0.001417,0.000000,0.001649,0.000000,-1.126784
2101.000000,0.078294,0.621582,0.378418,0.036973,0.017129,0.000000,0.000000,0.035911,0.020049,0.000000,0.000000,-0.031767
2102.000000,0.145725,0.633963,0.366037,0.011678,0.288163,0.022026,0.000000,0.082393,0.000000,0.077319,0.000000,-0.335853
2103.000000,0.067355,0.561409,0.438591,0.000000,0.000000,0.375852,0.000000,0.067063,0.000000,0.123476,0.000000,-0.499036
input orientation, CRS
DMU,Efficiency,Holidays Taken,DeadlinesMissed,Experience(yrs),number of EOM,EOY(points),DeadlinesMet,TaskAssigned,EOM points (agg),Manager Score,TaskCompleted
1.000000,0.206751,0.523607,0.476393,0.000000,0.064166,0.000000,0.000000,0.142585,0.000000,0.000000,0.000000
2.000000,0.063510,0.522205,0.477795,0.000000,0.047523,0.000000,0.000000,0.015987,0.000000,0.000000,0.000000
3.000000,0.075485,0.524675,0.475325,0.026235,0.004275,0.000000,0.000000,0.042492,0.002483,0.000000,0.000000
4.000000,0.037261,0.446374,0.553626,0.000000,0.001453,0.000000,0.000000,0.021950,0.000000,0.013858,0.000000
5.000000,0.052521,0.657384,0.342616,0.011748,0.000000,0.009092,0.000000,0.031681,0.000000,0.000000,0.000000
6.000000,0.143365,0.702061,0.297939,0.000000,0.000000,0.000000,0.000000,0.112711,0.017494,0.013160,0.000000
7.000000,0.046745,0.520981,0.479019,0.000000,0.000868,0.000000,0.000000,0.031411,0.000000,0.014465,0.000000
8.000000,0.206900,0.317438,0.682562,0.069578,0.022877,0.000000,0.000000,0.093002,0.000000,0.021442,0.000000
9.000000,0.177746,0.683808,0.316192,0.000000,0.000000,0.000000,0.146780,0.000000,0.030966,0.000000,0.000000
10.000000,0.192666,1.000000,0.000000,0.000000,0.170886,0.000000,0.021780,0.000000,0.000000,0.000000,0.000000
11.000000,0.091402,0.814878,0.185122,0.042238,0.000000,0.000000,0.000000,0.049163,0.000000,0.000000,0.000000
12.000000,0.116940,0.294511,0.705489,0.000000,0.082193,0.000000,0.000000,0.034746,0.000000,0.000000,0.000000
13.000000,0.090310,0.354537,0.645463,0.000000,0.020172,0.000000,0.000000,0.070138,0.000000,0.000000,0.000000
14.000000,0.072268,0.583628,0.416372,0.000000,0.000000,0.000000,0.000000,0.014411,0.000000,0.057857,0.000000
15.000000,0.091863,0.474969,0.525031,0.051576,0.000000,0.000000,0.000000,0.036925,0.003362,0.000000,0.000000
16.000000,0.076392,0.256089,0.743911,0.000000,0.016999,0.000000,0.000000,0.059393,0.000000,0.000000,0.000000
17.000000,0.040297,0.786927,0.213073,0.000000,0.000000,0.000000,0.000000,0.005062,0.035235,0.000000,0.000000
18.000000,0.058824,0.435093,0.564907,0.000000,0.019651,0.000000,0.000000,0.039174,0.000000,0.000000,0.000000
19.000000,0.041057,0.578726,0.421274,0.000000,0.005542,0.000000,0.000000,0.024497,0.000000,0.011018,0.000000
20.000000,0.106551,0.317882,0.682118,0.000000,0.000000,0.000000,0.000000,0.106551,0.000000,0.000000,0.000000
21.000000,0.055251,1.000000,0.000000,0.000000,0.000000,0.000000,0.008273,0.000000,0.046978,0.000000,0.000000
22.000000,0.088738,0.719606,0.280394,0.000000,0.078416,0.007989,0.000000,0.002333,0.000000,0.000000,0.000000
23.000000,0.188325,0.931605,0.068395,0.000000,0.000000,0.000000,0.016036,0.118496,0.000000,0.053794,0.000000
24.000000,0.231385,0.854427,0.145573,0.000000,0.191902,0.000000,0.011006,0.000000,0.028477,0.000000,0.000000
25.000000,0.122780,0.652658,0.347342,0.000000,0.000000,0.000000,0.061833,0.020239,0.040708,0.000000,0.000000
26.000000,0.194882,0.247257,0.752743,0.059658,0.000000,0.000000,0.000000,0.125565,0.000000,0.009658,0.000000
27.000000,0.058666,0.567148,0.432852,0.000000,0.044378,0.000000,0.000000,0.014288,0.000000,0.000000,0.000000
28.000000,0.140703,0.433923,0.566077,0.061555,0.010608,0.000000,0.000000,0.063488,0.005052,0.000000,0.000000
29.000000,0.132877,0.300133,0.699867,0.000000,0.128289,0.000000,0.000000,0.000000,0.004588,0.000000,0.000000
30.000000,0.083706,0.475269,0.524731,0.000000,0.060291,0.000000,0.000000,0.023416,0.000000,0.000000,0.000000
31.000000,0.091311,0.823249,0.176751,0.000000,0.000000,0.052270,0.007364,0.031677,0.000000,0.000000,0.000000
32.000000,0.087100,0.750053,0.249947,0.000000,0.072693,0.000000,0.000000,0.008119,0.006288,0.000000,0.000000
33.000000,0.079702,0.383826,0.616174,0.000000,0.059511,0.000000,0.000000,0.020191,0.000000,0.000000,0.000000
34.000000,0.084520,0.878581,0.121419,0.000000,0.048300,0.000000,0.000000,0.020757,0.015463,0.000000,0.000000
35.000000,0.110224,0.518582,0.481418,0.000000,0.010528,0.000000,0.000000,0.074576,0.000000,0.025120,0.000000
36.000000,0.162503,0.495166,0.504834,0.000000,0.039442,0.000000,0.000000,0.123061,0.000000,0.000000,0.000000
37.000000,0.123870,0.690898,0.309102,0.000000,0.037406,0.000000,0.000000,0.067368,0.019096,0.000000,0.000000
38.000000,0.042518,0.493478,0.506522,0.000000,0.000000,0.000000,0.000000,0.028150,0.000000,0.014368,0.000000
39.000000,0.074599,0.568001,0.431999,0.000000,0.000000,0.000000,0.000000,0.009265,0.065334,0.000000,0.000000
40.000000,0.112067,0.799508,0.200492,0.000000,0.047941,0.000000,0.008106,0.027678,0.028342,0.000000,0.000000
41.000000,0.049127,0.779051,0.220949,0.015126,0.000000,0.000000,0.000000,0.014184,0.000000,0.019817,0.000000
42.000000,0.047155,0.450813,0.549187,0.012346,0.002243,0.006431,0.000000,0.026136,0.000000,0.000000,0.000000
43.000000,0.043836,0.699750,0.300250,0.000000,0.001947,0.019137,0.000000,0.022752,0.000000,0.000000,0.000000
44.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
45.000000,0.053543,0.520927,0.479073,0.012573,0.000000,0.000000,0.000000,0.019112,0.000000,0.021858,0.000000
46.000000,0.075147,0.310413,0.689587,0.000000,0.000000,0.000000,0.000000,0.075147,0.000000,0.000000,0.000000
47.000000,0.119572,0.419161,0.580839,0.000000,0.022765,0.000000,0.000000,0.096807,0.000000,0.000000,0.000000
48.000000,0.043094,0.505844,0.494156,0.000000,0.000000,0.000000,0.000000,0.043094,0.000000,0.000000,0.000000
49.000000,0.119500,0.631080,0.368920,0.000000,0.065051,0.000000,0.000000,0.028817,0.025632,0.000000,0.000000
50.000000,0.062666,0.389245,0.610755,0.014119,0.007340,0.000000,0.000000,0.041207,0.000000,0.000000,0.000000
51.000000,0.086882,0.412073,0.587927,0.026520,0.000000,0.013627,0.000000,0.046735,0.000000,0.000000,0.000000
52.000000,0.134192,0.130877,0.869123,0.000000,0.104359,0.000000,0.000000,0.029833,0.000000,0.000000,0.000000
53.000000,0.077501,0.357810,0.642190,0.000000,0.013560,0.000000,0.000000,0.041932,0.000000,0.022009,0.000000
54.000000,0.067728,0.706222,0.293778,0.000000,0.055181,0.000000,0.000000,0.003761,0.008786,0.000000,0.000000
55.000000,0.253654,0.709410,0.290590,0.000000,0.252949,0.000000,0.000000,0.000000,0.000705,0.000000,0.000000
56.000000,0.066647,0.516673,0.483327,0.000000,0.052992,0.000000,0.000000,0.012051,0.001604,0.000000,0.000000
57.000000,0.068030,0.662187,0.337813,0.034129,0.000000,0.000000,0.000000,0.033901,0.000000,0.000000,0.000000
58.000000,0.043005,0.600312,0.399688,0.000000,0.028822,0.000000,0.000000,0.009270,0.000000,0.004913,0.000000
59.000000,0.060939,0.551827,0.448173,0.017529,0.000000,0.000000,0.000000,0.036422,0.000000,0.006988,0.000000
60.000000,0.097004,0.669022,0.330978,0.000000,0.029606,0.000000,0.000000,0.067398,0.000000,0.000000,0.000000
61.000000,0.079286,0.097060,0.902940,0.000000,0.000000,0.000000,0.000000,0.079286,0.000000,0.000000,0.000000
62.000000,0.060592,0.559360,0.440640,0.000000,0.000000,0.025728,0.000000,0.033545,0.000000,0.001319,0.000000
63.000000,0.086850,0.277778,0.722222,0.000000,0.000000,0.000000,0.000000,0.086850,0.000000,0.000000,0.000000
64.000000,0.061569,0.591266,0.408734,0.016460,0.009982,0.000000,0.000000,0.035126,0.000000,0.000000,0.000000
65.000000,0.047987,0.494749,0.505251,0.012258,0.002954,0.007378,0.000000,0.025396,0.000000,0.000000,0.000000
66.000000,0.047989,0.801163,0.198837,0.021549,0.000985,0.000000,0.000000,0.025454,0.000000,0.000000,0.000000
67.000000,0.077021,0.576616,0.423384,0.000000,0.019700,0.000000,0.000000,0.037177,0.000000,0.020144,0.000000
68.000000,0.190668,0.572398,0.427602,0.044263,0.016566,0.000000,0.000000,0.129839,0.000000,0.000000,0.000000
69.000000,0.061535,0.600112,0.399888,0.000000,0.013007,0.000000,0.000000,0.048528,0.000000,0.000000,0.000000
70.000000,0.129691,0.531862,0.468138,0.000000,0.077293,0.032676,0.019722,0.000000,0.000000,0.000000,0.000000
71.000000,0.201067,0.579066,0.420934,0.000000,0.013480,0.000000,0.000000,0.117268,0.070319,0.000000,0.000000
72.000000,0.071287,0.647229,0.352771,0.000000,0.034307,0.026020,0.000000,0.010960,0.000000,0.000000,0.000000
73.000000,0.058991,0.291942,0.708058,0.000000,0.017099,0.000000,0.000000,0.041892,0.000000,0.000000,0.000000
74.000000,0.063201,0.482370,0.517630,0.016140,0.002893,0.000000,0.000000,0.044168,0.000000,0.000000,0.000000
75.000000,0.089621,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.089621,0.000000,0.000000
76.000000,0.138763,0.262340,0.737660,0.000000,0.095876,0.000000,0.000000,0.042887,0.000000,0.000000,0.000000
77.000000,0.237014,0.433681,0.566319,0.000000,0.061289,0.000000,0.000000,0.175725,0.000000,0.000000,0.000000
78.000000,0.067365,0.974053,0.025947,0.000000,0.000000,0.000000,0.009438,0.000000,0.057927,0.000000,0.000000
79.000000,0.116480,0.403751,0.596249,0.000000,0.081545,0.000000,0.000000,0.034935,0.000000,0.000000,0.000000
80.000000,0.067657,0.537341,0.462659,0.000000,0.018245,0.000000,0.000000,0.031696,0.000000,0.017715,0.000000
81.000000,0.055430,0.600526,0.399474,0.000000,0.018144,0.000000,0.000000,0.037286,0.000000,0.000000,0.000000
82.000000,0.074157,0.705652,0.294348,0.000000,0.036804,0.025329,0.000000,0.012024,0.000000,0.000000,0.000000
83.000000,0.100373,0.544201,0.455799,0.059207,0.000000,0.000000,0.000000,0.041167,0.000000,0.000000,0.000000
84.000000,0.076419,0.822322,0.177678,0.000000,0.000000,0.000000,0.000000,0.017465,0.058954,0.000000,0.000000
85.000000,0.100348,0.104309,0.895691,0.000000,0.000000,0.000000,0.000000,0.100348,0.000000,0.000000,0.000000
86.000000,0.063236,0.240225,0.759775,0.012368,0.008037,0.000000,0.000000,0.042831,0.000000,0.000000,0.000000
87.000000,0.036078,0.583214,0.416786,0.000451,0.000000,0.000000,0.000000,0.035627,0.000000,0.000000,0.000000
88.000000,0.094257,0.147298,0.852702,0.000000,0.024444,0.000000,0.000000,0.069813,0.000000,0.000000,0.000000
89.000000,0.416432,0.667826,0.332174,0.000000,0.029766,0.000000,0.000000,0.318161,0.000000,0.068505,0.000000
90.000000,0.046221,0.538988,0.461012,0.010125,0.001248,0.007193,0.000000,0.027656,0.000000,0.000000,0.000000
91.000000,0.110901,0.632411,0.367589,0.000000,0.030115,0.000000,0.000000,0.080786,0.000000,0.000000,0.000000
92.000000,0.063274,0.280225,0.719775,0.000000,0.020764,0.000000,0.000000,0.042510,0.000000,0.000000,0.000000
93.000000,0.079612,0.042801,0.957199,0.026342,0.000000,0.000000,0.000000,0.045375,0.000000,0.007895,0.000000
94.000000,0.088899,0.528502,0.471498,0.000000,0.004899,0.019077,0.000000,0.064923,0.000000,0.000000,0.000000
95.000000,0.034760,0.616009,0.383991,0.000000,0.010868,0.000000,0.000000,0.007813,0.016078,0.000000,0.000000
96.000000,0.090668,0.074768,0.925232,0.000000,0.000000,0.000000,0.000000,0.090668,0.000000,0.000000,0.000000
97.000000,0.201134,0.702270,0.297730,0.000000,0.062304,0.000000,0.000000,0.073667,0.032712,0.032451,0.000000
98.000000,0.041316,0.661016,0.338984,0.000000,0.007155,0.000000,0.000000,0.011013,0.014460,0.008688,0.000000
99.000000,0.069752,0.376973,0.623027,0.000000,0.046967,0.000000,0.000000,0.022784,0.000000,0.000000,0.000000
100.000000,0.083633,0.948729,0.051271,0.000000,0.082723,0.000000,0.000000,0.000000,0.000000,0.000910,0.000000
101.000000,0.082139,0.808690,0.191310,0.055866,0.000000,0.000000,0.000000,0.026274,0.000000,0.000000,0.000000
102.000000,0.038058,0.669341,0.330659,0.021337,0.000000,0.000000,0.000000,0.013483,0.003237,0.000000,0.000000
103.000000,0.075630,0.949580,0.050420,0.000000,0.075630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
104.000000,0.099397,0.295753,0.704247,0.046959,0.000000,0.021405,0.000000,0.028341,0.002692,0.000000,0.000000
105.000000,0.110668,0.500208,0.499792,0.041991,0.000000,0.000000,0.000000,0.068677,0.000000,0.000000,0.000000
106.000000,0.061642,0.318852,0.681148,0.000000,0.000000,0.000000,0.000000,0.061642,0.000000,0.000000,0.000000
107.000000,0.083602,0.477181,0.522819,0.000000,0.021929,0.000000,0.000000,0.061673,0.000000,0.000000,0.000000
108.000000,0.121432,0.576436,0.423564,0.043067,0.000000,0.020680,0.000000,0.057685,0.000000,0.000000,0.000000
109.000000,0.125016,0.710425,0.289575,0.027925,0.000000,0.000000,0.000000,0.063671,0.000000,0.033419,0.000000
110.000000,0.219475,0.681743,0.318257,0.000000,0.030479,0.026711,0.000000,0.112864,0.000000,0.049421,0.000000
111.000000,0.099601,0.849486,0.150514,0.000000,0.016858,0.000000,0.000000,0.009492,0.000000,0.073251,0.000000
112.000000,0.166384,0.887866,0.112134,0.117488,0.000000,0.000000,0.000000,0.000000,0.000000,0.048896,0.000000
113.000000,0.051835,0.553693,0.446307,0.011527,0.000000,0.006470,0.000000,0.033838,0.000000,0.000000,0.000000
114.000000,0.086614,0.968504,0.031496,0.000000,0.086614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
115.000000,0.097060,0.558369,0.441631,0.000000,0.082339,0.011325,0.000000,0.003396,0.000000,0.000000,0.000000
116.000000,0.578616,0.415094,0.584906,0.578616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
117.000000,0.046694,0.577562,0.422438,0.000000,0.007699,0.000000,0.000000,0.028324,0.000000,0.010671,0.000000
118.000000,0.117089,0.760527,0.239473,0.057792,0.000000,0.000000,0.000000,0.051943,0.007355,0.000000,0.000000
119.000000,0.114296,0.880984,0.119016,0.099101,0.000000,0.000000,0.000000,0.015195,0.000000,0.000000,0.000000
120.000000,0.045316,0.650570,0.349430,0.027098,0.000000,0.000000,0.000000,0.018218,0.000000,0.000000,0.000000
121.000000,0.073527,0.124855,0.875145,0.001360,0.000000,0.000000,0.000000,0.072167,0.000000,0.000000,0.000000
122.000000,0.071416,0.482808,0.517192,0.000000,0.009271,0.017917,0.000000,0.044228,0.000000,0.000000,0.000000
123.000000,0.148184,0.758812,0.241188,0.000000,0.036263,0.000000,0.000000,0.084953,0.000000,0.026968,0.000000
124.000000,0.224503,0.723067,0.276933,0.068776,0.001909,0.000000,0.000000,0.153818,0.000000,0.000000,0.000000
125.000000,0.057836,0.366438,0.633562,0.019989,0.000000,0.000000,0.000000,0.035222,0.000000,0.002624,0.000000
126.000000,0.104083,0.724549,0.275451,0.000000,0.084841,0.008428,0.000000,0.006800,0.004014,0.000000,0.000000
127.000000,0.116900,0.093035,0.906965,0.029904,0.019297,0.000000,0.000000,0.067699,0.000000,0.000000,0.000000
128.000000,0.047151,0.562171,0.437829,0.000000,0.000000,0.000000,0.000000,0.047151,0.000000,0.000000,0.000000
129.000000,0.119444,0.408113,0.591887,0.000000,0.031871,0.000000,0.000000,0.087574,0.000000,0.000000,0.000000
130.000000,0.076595,0.462045,0.537955,0.000000,0.012133,0.000000,0.000000,0.064462,0.000000,0.000000,0.000000
131.000000,0.044140,0.417670,0.582330,0.008939,0.003983,0.000000,0.000000,0.031218,0.000000,0.000000,0.000000
132.000000,0.053604,0.444620,0.555380,0.000000,0.000000,0.000000,0.000000,0.039648,0.000000,0.013957,0.000000
133.000000,0.061207,0.450566,0.549434,0.000000,0.021534,0.000000,0.000000,0.039674,0.000000,0.000000,0.000000
134.000000,0.097618,0.610089,0.389911,0.000000,0.008058,0.017283,0.000000,0.057891,0.014386,0.000000,0.000000
135.000000,0.117187,0.801165,0.198835,0.000000,0.000000,0.000000,0.000000,0.000000,0.117187,0.000000,0.000000
136.000000,0.105037,0.778860,0.221140,0.000000,0.093458,0.000000,0.000000,0.004639,0.006939,0.000000,0.000000
137.000000,0.072199,0.661979,0.338021,0.028784,0.006539,0.000000,0.000000,0.034690,0.002187,0.000000,0.000000
138.000000,0.047854,0.406679,0.593321,0.009306,0.005442,0.000000,0.000000,0.033106,0.000000,0.000000,0.000000
139.000000,0.067998,0.548780,0.451220,0.018156,0.005970,0.000000,0.000000,0.037355,0.000000,0.006517,0.000000
